CustomerID,CustomerName,Gender,Age,City,Education_Level,Marital_Status,Dependent_Count,Income_Category,Card_Category,Months_on_Book,Credit_Limit_INR,Total_Revolving_Bal,Avg_Open_To_Buy,Avg_Utilization_Ratio,Months_Inactive_12mon,Contacts_Count_12mon,Total_Trans_Amt_INR,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Total_Amt_Chng_Q4_Q1,Attrition_Flag
SBICC104054,Suresh Singh,M,46,Delhi,Graduate,Single,1,₹10-15 Lakh,Platinum,43,654019,118289,451400,0.1934,3,0,11747,71,0.6282,0.6538,0
SBICC104055,Vijay Sharma,M,43,Pune,Post-Graduate,Married,3,₹6-10 Lakh,Gold,15,435617,130928,299500,0.2648,0,1,15912,60,0.7488,1.1172,0
SBICC104056,Rohit Nair,M,30,Mumbai,High School,Married,2,< ₹3 Lakh,Silver,31,68211,26436,46800,0.1667,2,0,65631,61,0.5124,0.6889,0
SBICC104057,Arun Gupta,M,31,Mumbai,Graduate,Divorced,1,₹3-6 Lakh,Signature,11,1673585,300240,1252600,0.1969,5,1,12620,48,0.3732,0.9353,0
SBICC104058,Deepak Gupta,M,27,Chennai,Post-Graduate,Married,2,₹6-10 Lakh,Gold,44,183583,83809,113800,0.4438,2,3,22455,61,0.7454,0.6291,0
SBICC104059,Pooja Kumar,F,28,Chennai,Graduate,Single,2,₹6-10 Lakh,Platinum,27,749729,168429,461800,0.0984,1,3,55635,65,0.4982,0.8348,0
SBICC104060,Sanjay Patel,M,45,Bangalore,Graduate,Divorced,1,₹10-15 Lakh,Platinum,21,789146,50951,745400,0.0688,3,1,56752,81,0.9655,0.9609,0
SBICC104061,Rahul Mehta,M,27,Chennai,Graduate,Married,2,₹10-15 Lakh,Gold,39,302238,7985,342600,0.1807,2,3,27677,57,0.331,0.6176,0
SBICC104062,Pooja Gupta,F,19,Hyderabad,Graduate,Divorced,0,₹10-15 Lakh,Silver,7,209051,33984,154100,0.0,1,1,180692,61,0.9556,1.5125,0
SBICC104063,Swati Iyer,F,43,Mumbai,Doctorate,Single,1,₹6-10 Lakh,Gold,19,379669,113983,250800,0.3256,1,5,18928,94,0.3787,0.431,0
SBICC104064,Rohit Joshi,M,43,Delhi,Post-Graduate,Married,1,> ₹25 Lakh,Gold,54,304609,167678,177600,0.6346,2,2,8303,71,1.1199,0.7245,0
SBICC104065,Arun Singh,M,41,Chennai,Graduate,Single,0,₹6-10 Lakh,Silver,29,147856,31408,106800,0.209,3,2,31633,64,0.7601,0.495,0
SBICC104066,Divya Gupta,F,53,Hyderabad,Post-Graduate,Married,2,₹6-10 Lakh,Gold,33,277056,77186,179100,0.1824,3,3,24967,65,0.7612,0.4558,1
SBICC104067,Rahul Reddy,M,46,Mumbai,Graduate,Married,1,₹6-10 Lakh,Silver,13,136642,25566,119400,0.3046,6,1,64651,66,0.5502,0.6602,0
SBICC104068,Rahul Sharma,M,28,Hyderabad,Graduate,Single,3,> ₹25 Lakh,Silver,6,217129,18294,171400,0.0711,2,1,23317,59,0.9987,0.5849,0
SBICC104069,Manoj Mehta,M,35,Delhi,Doctorate,Married,2,₹6-10 Lakh,Silver,36,203925,52483,135800,0.2628,2,1,5187,65,0.7771,0.9151,0
SBICC104070,Suresh Joshi,M,37,Chennai,Post-Graduate,Married,2,< ₹3 Lakh,Silver,45,44104,10611,39000,0.1007,5,1,27729,57,0.9019,0.5429,0
SBICC104071,Vijay Mehta,M,47,Chennai,Graduate,Married,3,₹15-25 Lakh,Gold,45,359042,35417,322900,0.0451,1,3,19992,80,0.5779,1.0536,0
SBICC104072,Rohit Kumar,M,48,Bangalore,High School,Married,4,₹6-10 Lakh,Gold,28,245255,7266,250900,0.0,0,3,17822,62,0.3683,0.6844,0
SBICC104073,Rohit Singh,M,26,Delhi,Graduate,Married,0,₹6-10 Lakh,Silver,6,98599,11914,101900,0.1066,3,1,60944,80,0.6057,0.7322,0
SBICC104074,Suresh Kumar,M,23,Mumbai,High School,Single,5,₹6-10 Lakh,Silver,40,53530,10714,43900,0.4082,0,1,58916,73,0.8007,0.0,0
SBICC104075,Priya Mehta,F,40,Bangalore,Post-Graduate,Single,2,₹6-10 Lakh,Platinum,33,565250,150688,383600,0.2027,2,1,23575,58,0.8799,0.3522,0
SBICC104076,Neha Singh,F,47,Pune,Post-Graduate,Divorced,2,₹3-6 Lakh,Silver,56,73818,14363,61500,0.025,1,2,5153,62,1.0387,0.8296,0
SBICC104077,Rahul Sharma,M,39,Chennai,Graduate,Married,4,₹3-6 Lakh,Gold,6,255105,47538,186500,0.2742,1,2,76963,71,0.7089,0.094,0
SBICC104078,Rohit Kumar,M,40,Mumbai,Uneducated,Married,1,₹15-25 Lakh,Silver,33,191735,57563,125800,0.3236,3,1,138184,59,0.8428,0.981,0
SBICC104079,Pooja Kumar,F,33,Delhi,Doctorate,Single,2,₹15-25 Lakh,Silver,35,62944,14772,48400,0.2902,5,2,70469,67,0.4695,1.0513,0
SBICC104080,Deepak Patel,M,40,Chennai,Graduate,Married,3,₹6-10 Lakh,Silver,30,173169,37471,162900,0.0917,1,2,14586,61,0.9274,0.8444,0
SBICC104081,Vijay Patel,M,33,Bangalore,Graduate,Married,5,₹10-15 Lakh,Silver,56,145642,41008,110200,0.255,2,3,69750,68,0.5675,1.0822,0
SBICC104082,Suresh Joshi,M,45,Ahmedabad,Graduate,Married,2,< ₹3 Lakh,Silver,56,195873,56551,135200,0.3392,2,3,19614,60,0.6143,0.2875,1
SBICC104083,Deepak Gupta,M,53,Delhi,High School,Single,3,₹6-10 Lakh,Platinum,7,1076337,298635,831000,0.4444,2,3,115523,68,0.5548,1.2255,0
SBICC104084,Divya Patel,F,38,Bangalore,Graduate,Single,3,₹6-10 Lakh,Gold,28,411034,143602,239000,0.3229,5,3,30621,60,0.6139,0.4756,1
SBICC104085,Manoj Patel,M,50,Hyderabad,High School,Married,1,< ₹3 Lakh,Silver,41,142733,64423,88100,0.3091,4,3,20054,82,0.9302,0.4575,1
SBICC104086,Deepak Reddy,M,39,Mumbai,Post-Graduate,Single,1,< ₹3 Lakh,Silver,30,99589,61207,49500,0.5734,3,1,196315,59,0.1907,0.1394,1
SBICC104087,Suresh Joshi,M,46,Delhi,Graduate,Single,1,₹15-25 Lakh,Silver,28,53135,11829,47800,0.0818,3,2,89836,51,0.2651,0.8943,0
SBICC104088,Divya Sharma,F,36,Delhi,Uneducated,Single,0,₹10-15 Lakh,Gold,30,204273,12776,201100,0.0795,1,1,38018,65,0.94,0.862,0
SBICC104089,Rahul Mehta,M,25,Delhi,Post-Graduate,Married,2,₹6-10 Lakh,Gold,22,332100,27548,277200,0.0574,2,2,75369,58,1.1273,0.3597,0
SBICC104090,Rohit Sharma,M,48,Hyderabad,Graduate,Married,1,₹6-10 Lakh,Silver,22,129032,93170,38400,0.78,2,5,91265,72,0.473,1.2384,0
SBICC104091,Meera Kumar,F,26,Chennai,Post-Graduate,Married,4,> ₹25 Lakh,Gold,23,427116,10998,390700,0.0059,0,3,228346,60,0.474,0.7639,0
SBICC104092,Manoj Patel,M,28,Mumbai,High School,Single,1,< ₹3 Lakh,Signature,40,1498365,341935,1102900,0.2649,5,4,33943,60,1.2244,0.3429,1
SBICC104093,Vijay Mehta,M,43,Bangalore,Post-Graduate,Married,1,₹10-15 Lakh,Silver,49,66415,5522,62100,0.072,2,4,10495,64,0.3052,0.8031,0
SBICC104094,Pooja Mehta,F,45,Hyderabad,Graduate,Single,0,< ₹3 Lakh,Silver,56,164572,26235,114300,0.311,1,2,7231,69,0.9868,0.8093,0
SBICC104095,Divya Sharma,F,48,Delhi,High School,Single,0,₹6-10 Lakh,Silver,24,209536,19338,170200,0.0,2,5,218218,81,0.6773,0.4322,1
SBICC104096,Deepak Iyer,M,44,Hyderabad,Graduate,Married,3,₹6-10 Lakh,Silver,29,149263,18881,141000,0.2192,4,3,167470,70,0.5285,0.3929,1
SBICC104097,Rekha Sharma,F,37,Hyderabad,Graduate,Married,3,₹3-6 Lakh,Gold,9,273731,159861,154900,0.3892,2,0,123475,64,1.126,0.7064,0
SBICC104098,Kavya Joshi,F,39,Delhi,Graduate,Married,0,₹15-25 Lakh,Platinum,6,682306,35109,658300,0.1405,0,1,383712,71,0.5988,0.6867,0
SBICC104099,Amit Mehta,M,40,Pune,High School,Married,2,₹6-10 Lakh,Gold,26,244314,81067,161800,0.4788,5,0,21393,69,0.6721,1.0894,0
SBICC104100,Arun Gupta,M,31,Mumbai,Graduate,Married,2,₹6-10 Lakh,Platinum,56,755160,198655,525200,0.2901,1,1,25016,67,0.4382,1.1993,0
SBICC104101,Deepak Patel,M,26,Delhi,Graduate,Single,2,₹6-10 Lakh,Gold,39,208554,70333,111400,0.3822,3,3,43099,72,0.5057,0.2115,1
SBICC104102,Rekha Nair,F,41,Hyderabad,Graduate,Single,1,₹15-25 Lakh,Gold,28,295225,62960,214900,0.1016,2,2,13825,73,0.6651,0.8268,0
SBICC104103,Neha Reddy,F,54,Delhi,Post-Graduate,Married,2,< ₹3 Lakh,Silver,31,135157,5977,137000,0.038,2,5,30548,52,1.0598,0.6049,1
SBICC104104,Amit Mehta,M,32,Pune,Post-Graduate,Single,3,₹6-10 Lakh,Platinum,45,922750,46853,836900,0.0,0,2,37054,73,0.8239,0.5543,0
SBICC104105,Pooja Nair,F,43,Pune,Graduate,Single,4,> ₹25 Lakh,Gold,54,378185,90209,338700,0.2379,2,1,60473,83,0.3461,1.3258,0
SBICC104106,Vijay Nair,M,47,Mumbai,High School,Single,3,₹3-6 Lakh,Platinum,56,1241858,201333,983500,0.0872,5,1,28322,62,0.5755,0.2769,1
SBICC104107,Rahul Gupta,M,60,Hyderabad,Graduate,Single,3,₹10-15 Lakh,Silver,21,100258,20193,78600,0.0524,6,4,20477,52,0.9116,0.8162,1
SBICC104108,Amit Singh,M,22,Mumbai,Post-Graduate,Single,3,₹3-6 Lakh,Platinum,56,724477,153328,493700,0.3011,3,1,34846,59,0.6164,1.4729,0
SBICC104109,Rahul Sharma,M,45,Bangalore,Graduate,Married,2,₹6-10 Lakh,Silver,31,81465,31706,58600,0.292,0,2,7574,54,0.7776,0.8673,0
SBICC104110,Rahul Sharma,M,46,Chennai,Graduate,Married,3,< ₹3 Lakh,Gold,56,446899,166684,241100,0.4129,2,5,81230,54,0.5298,0.009,1
SBICC104111,Priya Sharma,F,26,Mumbai,Doctorate,Married,1,₹3-6 Lakh,Platinum,56,722113,265324,466600,0.4815,1,3,7822,72,0.5814,0.6575,0
SBICC104112,Meera Patel,F,55,Chennai,Graduate,Married,1,₹15-25 Lakh,Gold,10,407245,153340,220500,0.3659,4,0,44835,70,0.7327,1.0397,0
SBICC104113,Neha Kumar,F,46,Mumbai,Graduate,Married,4,₹6-10 Lakh,Gold,53,302021,62087,257900,0.1792,1,4,22211,75,1.0303,0.4815,0
SBICC104114,Rahul Sharma,M,30,Hyderabad,Graduate,Married,3,₹6-10 Lakh,Signature,35,2013559,665265,1341900,0.3911,1,1,101910,65,0.6763,1.2455,0
SBICC104115,Rahul Patel,M,44,Delhi,Graduate,Single,1,₹6-10 Lakh,Gold,18,300942,65712,254800,0.2592,5,3,11730,56,0.6974,1.126,0
SBICC104116,Priya Iyer,F,26,Delhi,Graduate,Married,2,₹6-10 Lakh,Platinum,46,456616,35359,381200,0.2485,4,1,123570,64,0.7568,0.8805,0
SBICC104117,Meera Mehta,F,46,Mumbai,Post-Graduate,Single,2,₹3-6 Lakh,Silver,56,55011,13944,36500,0.3724,1,2,20162,69,0.4001,0.5156,0
SBICC104118,Meera Nair,F,39,Bangalore,Post-Graduate,Married,5,₹6-10 Lakh,Signature,8,2954304,141432,2508500,0.0094,2,3,121658,74,1.067,0.5313,0
SBICC104119,Rahul Singh,M,41,Mumbai,Graduate,Divorced,3,₹15-25 Lakh,Silver,28,88192,21690,66800,0.1683,6,0,180945,67,0.6176,0.5438,0
SBICC104120,Kavya Patel,F,49,Hyderabad,High School,Married,0,> ₹25 Lakh,Silver,48,190892,47902,124800,0.2916,2,0,147674,66,0.7389,0.9734,0
SBICC104121,Suresh Singh,M,26,Bangalore,Graduate,Married,2,₹6-10 Lakh,Silver,54,52779,4919,44600,0.2285,4,2,40159,72,0.857,1.1239,0
SBICC104122,Amit Kumar,M,41,Ahmedabad,Post-Graduate,Married,1,> ₹25 Lakh,Silver,39,172601,6556,176000,0.0608,2,2,98000,69,0.7995,0.4224,0
SBICC104123,Vijay Sharma,M,40,Mumbai,Graduate,Single,1,₹6-10 Lakh,Silver,24,131471,31999,103700,0.2096,1,2,213616,72,0.1069,1.1767,0
SBICC104124,Swati Gupta,F,46,Delhi,Post-Graduate,Single,1,₹6-10 Lakh,Gold,22,455436,46693,351600,0.0699,4,4,8759,76,0.3497,0.2641,0
SBICC104125,Meera Sharma,F,45,Chennai,Doctorate,Married,1,₹6-10 Lakh,Silver,44,188913,14402,176900,0.0917,1,6,25948,62,1.0489,0.8141,0
SBICC104126,Rajesh Reddy,M,26,Chennai,Graduate,Married,3,< ₹3 Lakh,Silver,25,97712,28269,63100,0.1771,3,3,63702,56,0.9542,0.9243,0
SBICC104127,Swati Patel,F,39,Bangalore,Graduate,Single,2,₹10-15 Lakh,Gold,41,381374,66123,276700,0.1153,5,5,16379,65,0.1274,0.9573,1
SBICC104128,Neha Reddy,F,28,Bangalore,Graduate,Married,2,₹3-6 Lakh,Gold,16,346161,4504,339700,0.0971,2,2,30635,62,0.805,0.6126,0
SBICC104129,Divya Sharma,F,42,Chennai,High School,Single,0,₹3-6 Lakh,Silver,49,139096,113798,44500,0.6276,1,3,94619,80,1.0014,0.8238,0
SBICC104130,Arun Reddy,M,32,Chennai,Graduate,Single,2,₹10-15 Lakh,Signature,38,1530936,251750,1222300,0.2082,2,1,20855,70,0.8885,0.7788,0
SBICC104131,Suresh Sharma,M,37,Bangalore,Post-Graduate,Married,1,₹6-10 Lakh,Gold,22,243954,13809,205900,0.0678,4,6,74299,66,0.8735,0.7779,1
SBICC104132,Rahul Sharma,M,44,Mumbai,Graduate,Single,4,< ₹3 Lakh,Gold,45,418130,123598,373600,0.2544,1,1,90233,69,0.8407,0.5385,0
SBICC104133,Rajesh Kumar,M,48,Hyderabad,Post-Graduate,Married,3,₹3-6 Lakh,Silver,54,70944,8081,74200,0.0759,1,1,156079,65,0.8115,0.9252,0
SBICC104134,Vijay Patel,M,51,Chennai,Graduate,Single,3,₹10-15 Lakh,Platinum,56,1063878,10558,975900,0.1021,2,2,76917,63,0.468,0.9243,0
SBICC104135,Rahul Mehta,M,40,Chennai,Graduate,Married,2,> ₹25 Lakh,Platinum,56,648085,212062,525500,0.4163,2,2,47215,71,0.654,0.9372,0
SBICC104136,Rajesh Sharma,M,20,Bangalore,Graduate,Married,0,₹3-6 Lakh,Gold,43,151843,12208,142100,0.1531,1,2,22936,54,0.4053,0.8924,0
SBICC104137,Swati Sharma,F,51,Ahmedabad,Post-Graduate,Married,0,₹10-15 Lakh,Gold,31,239253,42445,168200,0.1895,2,2,27463,63,0.419,1.2378,0
SBICC104138,Swati Singh,F,48,Pune,Graduate,Single,4,₹6-10 Lakh,Silver,38,118453,38749,60400,0.4169,3,3,13350,62,0.4566,1.1564,0
SBICC104139,Rahul Iyer,M,43,Chennai,Graduate,Married,3,₹10-15 Lakh,Silver,49,82363,12635,66000,0.1443,3,1,124998,79,0.7685,1.8911,0
SBICC104140,Sanjay Patel,M,27,Ahmedabad,Graduate,Married,2,₹6-10 Lakh,Silver,41,165249,41572,127600,0.3866,1,2,26188,69,0.937,0.2814,0
SBICC104141,Kavya Patel,F,43,Chennai,Post-Graduate,Married,3,> ₹25 Lakh,Silver,56,86618,36329,56500,0.2715,2,2,19470,61,0.1475,1.2704,0
SBICC104142,Rohit Reddy,M,31,Delhi,Post-Graduate,Single,2,< ₹3 Lakh,Platinum,52,903999,382182,465000,0.6138,3,2,55520,64,0.8457,0.88,0
SBICC104143,Vijay Sharma,M,37,Mumbai,Post-Graduate,Married,4,₹6-10 Lakh,Platinum,36,1045117,670302,516300,0.5331,1,6,111263,53,0.7018,0.0356,1
SBICC104144,Sanjay Sharma,M,22,Chennai,Post-Graduate,Single,0,₹10-15 Lakh,Silver,19,97674,4228,102500,0.04,3,0,5997,76,0.5054,0.9938,0
SBICC104145,Sunita Mehta,F,37,Chennai,Post-Graduate,Single,2,₹6-10 Lakh,Silver,52,178443,69980,104400,0.4394,1,1,37909,78,1.0187,1.3952,0
SBICC104146,Rajesh Nair,M,38,Bangalore,Uneducated,Single,2,₹6-10 Lakh,Signature,56,1773008,216184,1387100,0.1339,1,3,5065,63,0.7795,1.6628,0
SBICC104147,Rohit Iyer,M,32,Mumbai,Graduate,Single,2,₹10-15 Lakh,Gold,20,315150,24531,319900,0.0567,0,1,66085,62,0.6177,0.734,0
SBICC104148,Neha Iyer,F,43,Ahmedabad,Graduate,Married,4,₹10-15 Lakh,Silver,40,106501,23470,86000,0.2151,6,3,9756,61,0.1882,0.8446,0
SBICC104149,Sanjay Reddy,M,26,Delhi,High School,Married,1,₹3-6 Lakh,Silver,29,112232,30779,82700,0.2352,3,1,48728,75,0.3932,0.6267,0
SBICC104150,Arun Joshi,M,32,Mumbai,Graduate,Divorced,3,₹6-10 Lakh,Signature,49,2898169,682612,2289100,0.1522,0,2,26754,71,1.1612,1.086,0
SBICC104151,Sunita Kumar,F,38,Chennai,Graduate,Married,1,₹10-15 Lakh,Silver,15,83445,27528,73200,0.2228,2,6,270722,53,0.8093,0.5144,1
SBICC104152,Kavya Kumar,F,45,Mumbai,Post-Graduate,Single,2,₹3-6 Lakh,Platinum,41,1041256,136913,867000,0.0451,3,1,153967,69,1.1095,0.9029,0
SBICC104153,Rajesh Kumar,M,35,Delhi,Post-Graduate,Married,0,₹15-25 Lakh,Silver,56,154163,11525,141900,0.1074,2,5,77577,84,0.7862,0.9,0
SBICC104154,Sanjay Joshi,M,35,Mumbai,High School,Single,3,< ₹3 Lakh,Silver,56,130890,9001,110000,0.1215,3,5,88124,49,0.3676,0.7277,1
SBICC104155,Kavya Gupta,F,46,Delhi,Graduate,Single,2,₹3-6 Lakh,Signature,7,3089204,1208082,1623200,0.4905,4,5,31098,59,0.5726,0.4322,1
SBICC104156,Vijay Patel,M,20,Mumbai,Post-Graduate,Married,3,₹15-25 Lakh,Silver,34,170539,15211,141900,0.0,3,1,129605,69,0.8923,0.841,0
SBICC104157,Sunita Reddy,F,21,Mumbai,Graduate,Single,3,₹3-6 Lakh,Silver,56,166510,40363,123000,0.3999,2,2,42476,63,0.3345,1.3884,0
SBICC104158,Arun Reddy,M,37,Mumbai,Graduate,Married,0,₹15-25 Lakh,Signature,35,1375731,77164,1356900,0.0,1,1,19914,80,0.5774,1.4869,0
SBICC104159,Rohit Iyer,M,46,Chennai,Post-Graduate,Married,0,₹10-15 Lakh,Silver,31,49157,9936,42900,0.2863,0,0,45081,50,0.7669,0.962,0
SBICC104160,Deepak Joshi,M,32,Kolkata,Post-Graduate,Married,3,₹10-15 Lakh,Gold,7,330203,35826,334600,0.0,1,0,28415,61,0.6049,0.8762,0
SBICC104161,Sanjay Singh,M,38,Delhi,Post-Graduate,Married,2,₹10-15 Lakh,Silver,41,65296,42451,20000,0.6713,6,2,57350,64,0.5041,1.1827,0
SBICC104162,Anjali Kumar,F,32,Bangalore,Graduate,Married,2,₹3-6 Lakh,Gold,45,285822,146183,137300,0.5182,2,2,29558,56,0.6806,1.0366,1
SBICC104163,Kavya Patel,F,38,Chennai,Graduate,Divorced,2,₹6-10 Lakh,Silver,44,91071,7551,82800,0.045,0,3,67992,79,1.5886,1.3271,0
SBICC104164,Arun Joshi,M,39,Hyderabad,Post-Graduate,Married,2,₹6-10 Lakh,Gold,26,255007,76787,181300,0.3203,3,5,67759,54,0.3586,0.1542,1
SBICC104165,Deepak Iyer,M,29,Delhi,Graduate,Single,4,₹6-10 Lakh,Gold,16,205094,902,225000,0.1458,3,2,18070,45,0.5222,0.3086,1
SBICC104166,Kavya Kumar,F,36,Kolkata,Graduate,Married,0,₹10-15 Lakh,Gold,47,337230,44596,274400,0.1324,2,1,63245,56,0.7295,0.2593,1
SBICC104167,Anjali Mehta,F,47,Delhi,High School,Single,1,₹15-25 Lakh,Gold,56,213829,32551,210700,0.1434,2,3,26320,60,1.1101,0.5618,0
SBICC104168,Sunita Sharma,F,37,Chennai,Post-Graduate,Single,2,₹3-6 Lakh,Gold,12,402780,153162,227600,0.4004,1,1,58729,61,1.2569,0.2118,0
SBICC104169,Anjali Joshi,F,38,Mumbai,Post-Graduate,Married,2,₹3-6 Lakh,Silver,47,128455,18833,108000,0.227,2,2,44253,72,0.6695,1.354,0
SBICC104170,Suresh Patel,M,59,Mumbai,Post-Graduate,Married,3,₹3-6 Lakh,Silver,56,67745,48312,24400,0.5987,2,2,51421,66,0.6362,0.4325,1
SBICC104171,Pooja Mehta,F,29,Delhi,Doctorate,Single,3,₹6-10 Lakh,Gold,56,303019,123627,178200,0.5348,1,0,33361,79,1.1238,0.3637,0
SBICC104172,Rajesh Singh,M,33,Delhi,Graduate,Single,2,< ₹3 Lakh,Gold,14,235191,12322,262000,0.0629,0,2,44565,61,1.3294,1.3359,0
SBICC104173,Swati Nair,F,45,Mumbai,Graduate,Married,1,₹15-25 Lakh,Silver,48,186596,32888,156100,0.2891,0,1,5090,73,0.8838,0.7402,0
SBICC104174,Manoj Nair,M,35,Bangalore,Graduate,Married,4,₹3-6 Lakh,Gold,25,379599,254862,132100,0.7815,2,1,42502,66,0.6462,1.1803,0
SBICC104175,Suresh Reddy,M,55,Hyderabad,Uneducated,Single,2,₹6-10 Lakh,Silver,56,112816,48389,79600,0.4484,3,1,40706,60,0.4113,0.3685,1
SBICC104176,Rekha Joshi,F,52,Kolkata,Post-Graduate,Married,2,> ₹25 Lakh,Silver,20,203862,81393,109000,0.5985,3,1,65178,49,1.1833,1.3143,0
SBICC104177,Manoj Sharma,M,37,Bangalore,Post-Graduate,Single,1,₹10-15 Lakh,Silver,30,54540,25352,34600,0.479,2,3,13954,67,0.3294,0.6837,0
SBICC104178,Rajesh Singh,M,31,Mumbai,Doctorate,Divorced,3,₹15-25 Lakh,Gold,46,453398,179352,242800,0.4521,1,3,42642,68,0.796,1.0019,0
SBICC104179,Sunita Sharma,F,41,Chennai,Post-Graduate,Married,3,₹15-25 Lakh,Gold,35,482840,44023,395000,0.1056,1,0,29047,73,0.9807,1.0247,0
SBICC104180,Divya Iyer,F,51,Pune,Post-Graduate,Single,1,< ₹3 Lakh,Signature,24,2903529,732931,2115500,0.1422,1,1,54766,64,0.4027,0.9304,0
SBICC104181,Arun Iyer,M,34,Bangalore,High School,Married,1,₹10-15 Lakh,Platinum,36,994301,301774,731800,0.3578,0,1,17191,62,1.2479,0.4692,0
SBICC104182,Divya Singh,F,31,Bangalore,Post-Graduate,Married,2,₹10-15 Lakh,Silver,48,103665,42075,50800,0.3176,2,1,21338,61,0.907,1.1979,0
SBICC104183,Arun Mehta,M,53,Chennai,Graduate,Married,4,₹10-15 Lakh,Gold,49,319002,153297,143700,0.4283,1,3,61498,62,0.7916,0.6691,0
SBICC104184,Suresh Mehta,M,48,Chennai,High School,Married,2,₹3-6 Lakh,Gold,48,224764,15920,180500,0.1083,4,1,170813,63,0.2424,0.8435,0
SBICC104185,Priya Joshi,F,31,Chennai,Graduate,Single,1,< ₹3 Lakh,Silver,51,92427,21329,80600,0.2255,1,2,42265,71,0.7733,1.332,0
SBICC104186,Divya Nair,F,48,Mumbai,Graduate,Married,0,₹6-10 Lakh,Platinum,54,956722,178625,807900,0.1543,6,1,4367,50,0.4866,0.3204,1
SBICC104187,Deepak Singh,M,27,Bangalore,Graduate,Married,1,₹3-6 Lakh,Gold,14,210493,112939,91200,0.3566,2,5,41332,78,0.8846,0.9297,0
SBICC104188,Rahul Singh,M,32,Kolkata,Graduate,Married,1,₹3-6 Lakh,Platinum,28,434541,155350,330500,0.411,3,3,8144,63,0.394,0.9137,0
SBICC104189,Anjali Mehta,F,35,Chennai,Graduate,Married,2,₹6-10 Lakh,Gold,20,507457,66995,409800,0.2255,0,4,37640,50,0.6741,0.9723,0
SBICC104190,Sunita Reddy,F,43,Delhi,High School,Married,0,> ₹25 Lakh,Gold,19,336676,87649,222100,0.1601,1,0,27739,67,0.6896,0.9317,0
SBICC104191,Manoj Nair,M,43,Chennai,Graduate,Single,2,₹6-10 Lakh,Silver,13,62504,22431,29700,0.5368,4,3,8388,70,0.8449,0.8041,0
SBICC104192,Pooja Patel,F,46,Delhi,Graduate,Divorced,2,₹10-15 Lakh,Platinum,19,540027,233063,319700,0.5459,6,5,41935,57,0.5102,1.0454,1
SBICC104193,Anjali Iyer,F,39,Ahmedabad,Graduate,Single,2,₹3-6 Lakh,Gold,56,254172,17761,271100,0.2436,2,3,58191,71,0.6252,1.1057,0
SBICC104194,Amit Singh,M,50,Mumbai,Graduate,Single,2,< ₹3 Lakh,Gold,56,212145,58923,137200,0.1825,1,2,77178,62,0.7511,0.6304,0
SBICC104195,Rohit Patel,M,53,Delhi,Graduate,Single,3,₹15-25 Lakh,Silver,56,159026,25184,162500,0.0639,2,0,39448,63,0.957,0.3507,0
SBICC104196,Deepak Patel,M,43,Bangalore,Post-Graduate,Single,1,₹10-15 Lakh,Gold,39,507325,166512,269300,0.397,1,0,29200,73,0.5056,0.3758,0
SBICC104197,Vijay Joshi,M,33,Mumbai,Graduate,Married,0,₹6-10 Lakh,Gold,40,224567,52957,209000,0.2013,2,2,41210,66,0.2567,0.3273,1
SBICC104198,Amit Joshi,M,50,Delhi,Doctorate,Single,3,< ₹3 Lakh,Silver,56,51276,14263,39900,0.3332,4,1,32354,69,0.9509,0.7342,0
SBICC104199,Vijay Mehta,M,37,Mumbai,Graduate,Single,2,₹6-10 Lakh,Gold,45,388241,75887,295000,0.265,6,1,42564,73,0.47,0.4899,1
SBICC104200,Anjali Iyer,F,39,Mumbai,Post-Graduate,Married,3,> ₹25 Lakh,Silver,47,161540,38675,115800,0.3092,3,2,22992,47,1.0347,0.6094,0
SBICC104201,Manoj Sharma,M,33,Chennai,Post-Graduate,Married,0,₹10-15 Lakh,Gold,8,243896,84338,167200,0.3989,3,1,27799,50,1.0471,0.6727,0
SBICC104202,Rekha Reddy,F,45,Bangalore,Post-Graduate,Single,1,₹10-15 Lakh,Gold,26,318324,155974,150600,0.5608,4,5,25872,69,0.224,0.8256,1
SBICC104203,Sunita Sharma,F,43,Ahmedabad,Graduate,Married,1,₹10-15 Lakh,Silver,42,186304,40261,159300,0.1429,2,0,79023,64,0.7468,0.76,0
SBICC104204,Amit Joshi,M,40,Kolkata,Graduate,Single,0,> ₹25 Lakh,Platinum,21,657243,241178,360000,0.3229,4,2,54546,64,0.5931,0.6424,0
SBICC104205,Rohit Gupta,M,40,Pune,Graduate,Married,2,₹6-10 Lakh,Platinum,15,788961,72923,741000,0.1135,4,2,18173,63,0.8324,0.8155,0
SBICC104206,Rahul Patel,M,59,Mumbai,Post-Graduate,Married,2,₹10-15 Lakh,Gold,36,406660,25654,352900,0.0,2,2,42354,57,0.9621,0.9909,0
SBICC104207,Rajesh Gupta,M,39,Chennai,Post-Graduate,Married,3,₹3-6 Lakh,Platinum,27,674167,164144,637100,0.2679,2,4,162283,75,0.4869,1.1649,0
SBICC104208,Neha Singh,F,67,Bangalore,Post-Graduate,Married,1,₹15-25 Lakh,Platinum,56,831670,108115,759300,0.0737,2,1,83749,52,0.5104,0.3619,1
SBICC104209,Vijay Singh,M,34,Delhi,High School,Married,2,₹15-25 Lakh,Platinum,38,832191,109967,745200,0.1871,4,2,10929,69,0.5232,0.7931,0
